TradeDateTime,Product,Contract,Price,Quantity
20/04/2022 12:53,Emission - Venue B,M01,18.70375,5
20/04/2022 12:53,Energy,Q01,24.095,1
20/04/2022 12:53,Emission - Venue B,M01,18.7025,5
20/04/2022 12:53,Emission - Venue B,M01,18.7025,5
20/04/2022 12:53,Energy,Q01,24.095,1
20/04/2022 12:53,Energy,Q01,24.095,1
20/04/2022 12:53,Energy,Q01,24.0975,1
20/04/2022 12:53,Emission - Venue B,M01,18.7025,5
20/04/2022 12:53,Emission - Venue B,M01,18.7025,5
20/04/2022 12:53,Emission - Venue B,M01,18.7025,5
20/04/2022 12:53,Emission - Venue B,M01,18.7025,5
20/04/2022 12:53,Energy,Q01,24.0875,1
20/04/2022 12:53,Energy,Q01,24.095,1
20/04/2022 12:53,Energy,Q01,24.0975,1
20/04/2022 12:53,Emission - Venue B,M01,18.7025,5
20/04/2022 12:53,Emission - Venue B,M01,18.7025,5
20/04/2022 12:53,Energy,Q01,24.09,1
20/04/2022 12:53,Energy,Q01,24.0925,1
20/04/2022 12:53,Energy,Q01,24.0975,1
20/04/2022 12:53,Emission - Venue A,DA,18.875,100
20/04/2022 12:53,Emission - Venue B,M01,18.70375,5
20/04/2022 12:53,Energy,Q01,24.1,1
20/04/2022 12:53,Emission - Venue B,M01,18.7025,5
20/04/2022 12:53,Emission - Venue B,M01,18.71125,5
20/04/2022 12:53,Emission - Venue A,DA,18.875,47
20/04/2022 12:53,Energy,Q01,24.105,1
20/04/2022 12:53,Emission - Venue B,M01,18.71,5
20/04/2022 12:53,Emission - Venue B,M01,18.71,5
20/04/2022 12:53,Energy,Q01,24.095,3
20/04/2022 12:53,Energy,Q01,24.095,1
20/04/2022 12:53,Energy,Q01,24.095,1
20/04/2022 12:53,Energy,Q01,24.095,1
20/04/2022 12:53,Energy,Q01,24.1025,1
20/04/2022 12:53,Energy,Q01,24.0975,1
20/04/2022 12:53,Energy,Q01,24.0875,1
20/04/2022 12:53,Energy,Q01,24.0875,1
20/04/2022 12:54,Energy,Q01,24.0875,1
20/04/2022 12:54,Energy,Q01,24.095,3
20/04/2022 12:54,Energy,Q01,24.0875,3
20/04/2022 12:54,Energy,Q01,24.0875,1
20/04/2022 12:54,Energy,Q01,24.085,1
20/04/2022 12:54,Energy,Q01,24.085,1
20/04/2022 12:54,Energy,Q01,24.0875,1
20/04/2022 12:54,Energy,Q01,24.095,1
20/04/2022 12:54,Energy,Q01,24.0875,1
20/04/2022 12:54,Energy,Q01,24.085,1
20/04/2022 12:54,Energy,Q01,24.085,2
20/04/2022 12:54,Energy,Q01,24.085,1
20/04/2022 12:54,Energy,Q01,24.085,2
20/04/2022 12:54,Energy,Q01,24.0875,1
20/04/2022 12:54,Energy,Q01,24.0875,1
20/04/2022 12:54,Energy,Q01,24.1,1
20/04/2022 12:54,Energy,Q01,24.0975,1
20/04/2022 12:54,Energy,Q01,24.095,2
20/04/2022 12:54,Energy,Q01,24.095,1
20/04/2022 12:54,Energy,Q01,24.095,1
20/04/2022 12:54,Energy,Q01,24.095,1
20/04/2022 12:54,Energy,Q01,24.0925,1
20/04/2022 12:54,Energy,Q01,24.09,1
20/04/2022 12:54,Energy,Q01,24.095,1
20/04/2022 12:54,Energy,Q01,24.0825,1
20/04/2022 12:54,Energy,Q01,24.0825,1
20/04/2022 12:54,Energy,Q01,24.0825,2
20/04/2022 12:54,Emission - Venue A,DA,18.9125,10
20/04/2022 12:54,Energy,Q01,24.085,1
20/04/2022 12:54,Energy,Q01,24.0825,1
20/04/2022 12:55,Energy,Q01,24.095,1
20/04/2022 12:55,Energy,Q01,24.095,1
20/04/2022 12:55,Energy,Q01,24.095,1
20/04/2022 12:55,Energy,Q01,24.095,1
20/04/2022 12:55,Energy,Q01,24.0925,1
20/04/2022 12:55,Energy,Q01,24.0825,1
20/04/2022 12:55,Emission - Venue A,DA,18.9125,80
20/04/2022 12:55,Emission - Venue A,DA,18.9125,71
20/04/2022 12:55,Emission - Venue A,DA,18.9125,10
20/04/2022 12:55,Emission - Venue A,DA,18.95,85
20/04/2022 12:55,Energy,Q01,24.085,1
20/04/2022 12:55,Energy,Q01,24.085,1
20/04/2022 12:55,Energy,Q01,24.085,1
20/04/2022 12:55,Energy,Q01,24.085,1
20/04/2022 12:56,Energy,Q01,24.095,1
20/04/2022 12:56,Energy,Q01,24.1,1
20/04/2022 12:56,Energy,Q01,24.1075,3
20/04/2022 12:56,Energy,Q01,24.095,1
20/04/2022 12:56,Energy,Q01,24.1,1
20/04/2022 12:56,Energy,Q01,24.1,1
20/04/2022 12:56,Energy,Q01,24.1,1
20/04/2022 12:56,Energy,Q01,24.1075,1
20/04/2022 12:56,Emission - Venue A,DA,18.925,5
20/04/2022 12:56,Energy,Q01,24.1025,1
20/04/2022 12:56,Energy,Q01,24.1025,1
20/04/2022 12:56,Energy,Q01,24.1,1
20/04/2022 12:56,Energy,Q01,24.0975,1
20/04/2022 12:56,Energy,Q01,24.0925,1
20/04/2022 12:56,Emission - Venue B,M01,18.7125,5
20/04/2022 12:56,Emission - Venue B,M01,18.7125,5
20/04/2022 12:56,Energy,Q01,24.0975,1
20/04/2022 12:57,Emission - Venue A,DA,18.95,3
20/04/2022 12:57,Energy,Q01,24.1,1
20/04/2022 12:57,Energy,Q01,24.1025,1
20/04/2022 12:57,Emission - Venue B,M01,18.73,5
20/04/2022 12:57,Energy,Q01,24.1075,1
20/04/2022 12:57,Energy,Q01,24.1,1
20/04/2022 12:57,Energy,Q01,24.1025,1
20/04/2022 12:57,Energy,Q01,24.11,1
20/04/2022 12:57,Energy,Q01,24.1,1
20/04/2022 12:57,Energy,Q01,24.1,1
20/04/2022 12:57,Energy,Q01,24.1,1
20/04/2022 12:57,Energy,Q01,24.1,1
20/04/2022 12:58,Energy,Q01,24.09,1
20/04/2022 12:58,Energy,Q01,24.0975,1
20/04/2022 12:58,Energy,Q01,24.0975,1
20/04/2022 12:58,Energy,Q01,24.0875,1
20/04/2022 12:58,Energy,Q01,24.09,1
20/04/2022 12:58,Energy,Q01,24.0875,1
20/04/2022 12:58,Emission - Venue B,M01,18.73875,5
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Energy,Q01,24.0925,1
20/04/2022 12:58,Energy,Q01,24.09,1
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Emission - Venue B,M01,18.7625,10
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Energy,Q01,24.0975,1
20/04/2022 12:58,Energy,Q01,24.095,1
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Energy,Q01,24.0975,2
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Emission - Venue B,M01,18.7625,5
20/04/2022 12:58,Emission - Venue A,DA,18.96875,93
20/04/2022 12:58,Energy,Q01,24.0975,1
20/04/2022 12:58,Energy,Q01,24.1,1
20/04/2022 12:59,Emission - Venue B,M01,18.74625,5
20/04/2022 12:59,Energy,Q01,24.1,1
20/04/2022 12:59,Energy,Q01,24.0975,1
20/04/2022 12:59,Energy,Q01,24.0975,1
20/04/2022 12:59,Energy,Q01,24.0975,1
20/04/2022 12:59,Energy,Q01,24.0975,1
20/04/2022 12:59,Energy,Q01,24.1,1
20/04/2022 12:59,Energy,Q01,24.0975,1
20/04/2022 12:59,Energy,Q01,24.0975,1
20/04/2022 12:59,Energy,Q01,24.0975,1
20/04/2022 12:59,Energy,Q01,24.0975,1
20/04/2022 12:59,Energy,Q01,24.0975,1
20/04/2022 12:59,Energy,Q01,24.0975,1
20/04/2022 13:00,Energy,Q01,24.0975,1
20/04/2022 13:00,Energy,Q01,24.0975,1
20/04/2022 13:00,Energy,Q01,24.1,1
20/04/2022 13:00,Energy,Q01,24.1075,1
20/04/2022 13:00,Energy,Q01,24.105,1
20/04/2022 13:00,Emission - Venue B,M01,18.7475,5
20/04/2022 13:00,Energy,Q01,24.1025,1
20/04/2022 13:00,Emission - Venue B,M01,18.775,5
20/04/2022 13:00,Emission - Venue B,M01,18.77375,5
20/04/2022 13:00,Emission - Venue B,M01,18.775,5
20/04/2022 13:00,Energy,Q01,24.1025,1
20/04/2022 13:00,Energy,Q01,24.105,1
20/04/2022 13:00,Energy,Q01,24.1,1
20/04/2022 13:00,Energy,Q01,24.1,1
20/04/2022 13:00,Energy,Q01,24.1,1
20/04/2022 13:00,Energy,Q01,24.11,1
20/04/2022 13:00,Energy,Q01,24.11,1
20/04/2022 13:00,Energy,Q01,24.11,1
20/04/2022 13:00,Energy,Q01,24.11,1
20/04/2022 13:00,Energy,Q01,24.1025,1
20/04/2022 13:01,Energy,Q01,24.105,1
20/04/2022 13:01,Emission - Venue B,M01,18.73875,5
20/04/2022 13:01,Energy,Q01,24.12,1
20/04/2022 13:01,Energy,Q01,24.1175,1
20/04/2022 13:01,Energy,Q01,24.1075,1
20/04/2022 13:01,Energy,Q01,24.1025,1
20/04/2022 13:01,Energy,Q01,24.1,1
20/04/2022 13:01,Energy,Q01,24.1025,1
20/04/2022 13:01,Emission - Venue A,DA,18.975,7
20/04/2022 13:01,Emission - Venue A,DA,18.975,7
20/04/2022 13:02,Energy,Q01,24.1,1
20/04/2022 13:02,Energy,Q01,24.1,1
20/04/2022 13:02,Energy,Q01,24.1025,1
20/04/2022 13:02,Emission - Venue A,DA,18.96875,93
20/04/2022 13:02,Energy,Q01,24.1025,1
20/04/2022 13:02,Energy,Q01,24.1,1
20/04/2022 13:02,Energy,Q01,24.1,1
20/04/2022 13:02,Energy,Q01,24.1075,1
20/04/2022 13:03,Energy,Q01,24.1,2
20/04/2022 13:03,Emission - Venue A,DA,18.96875,33
20/04/2022 13:03,Energy,Q01,24.1,1
20/04/2022 13:03,Energy,Q01,24.0975,1
20/04/2022 13:03,Energy,Q01,24.1,2
20/04/2022 13:03,Energy,Q01,24.1,1
20/04/2022 13:03,Energy,Q01,24.1,1
20/04/2022 13:03,Emission - Venue B,M01,18.71375,5
20/04/2022 13:03,Emission - Venue B,M01,18.6725,5
20/04/2022 13:03,Emission - Venue A,DA,18.95,100
20/04/2022 13:03,Emission - Venue A,DA,18.95,100
20/04/2022 13:03,Emission - Venue A,DA,18.95,30
20/04/2022 13:03,Emission - Venue A,DA,18.95,70
20/04/2022 13:03,Energy,Q01,24.11,1
20/04/2022 13:03,Energy,Q01,24.1075,1
20/04/2022 13:03,Energy,Q01,24.105,1
20/04/2022 13:03,Emission - Venue B,M01,18.695,5
20/04/2022 13:03,Emission - Venue A,DA,18.95,100
20/04/2022 13:03,Emission - Venue A,DA,18.95,5
20/04/2022 13:03,Energy,Q01,24.1,1
20/04/2022 13:03,Energy,Q01,24.0975,1
20/04/2022 13:03,Energy,Q01,24.1,1
20/04/2022 13:03,Energy,Q01,24.1,1
20/04/2022 13:03,Energy,Q01,24.1,1
20/04/2022 13:03,Energy,Q01,24.0975,1
20/04/2022 13:03,Energy,Q01,24.0975,1
20/04/2022 13:03,Energy,Q01,24.0975,1
20/04/2022 13:03,Energy,Q01,24.0975,1
20/04/2022 13:03,Energy,Q01,24.0975,1
20/04/2022 13:04,Emission - Venue A,DA,18.95,20
20/04/2022 13:04,Emission - Venue A,DA,18.95,20
20/04/2022 13:04,Energy,Q01,24.1,7
20/04/2022 13:04,Energy,Q01,24.105,1
20/04/2022 13:04,Emission - Venue A,DA,18.95,5
20/04/2022 13:04,Energy,Q01,24.1,1
20/04/2022 13:04,Energy,Q01,24.1,1
20/04/2022 13:04,Energy,Q01,24.1,1
20/04/2022 13:04,Energy,Q01,24.105,1
20/04/2022 13:04,Energy,Q01,24.1025,1
20/04/2022 13:04,Energy,Q01,24.105,2
20/04/2022 13:04,Energy,Q01,24.1025,1
20/04/2022 13:04,Energy,Q01,24.0925,1
20/04/2022 13:04,Energy,Q01,24.095,1
20/04/2022 13:04,Energy,Q01,24.0975,1
20/04/2022 13:04,Energy,Q01,24.1,1
20/04/2022 13:04,Energy,Q01,24.0925,2
20/04/2022 13:04,Energy,Q01,24.095,2
20/04/2022 13:04,Emission - Venue B,M01,18.6775,5
20/04/2022 13:04,Emission - Venue B,M01,18.6775,5
20/04/2022 13:04,Emission - Venue B,M01,18.6775,5
20/04/2022 13:04,Emission - Venue B,M01,18.6775,5
20/04/2022 13:04,Emission - Venue B,M01,18.6775,5
20/04/2022 13:04,Emission - Venue B,M01,18.6775,5
20/04/2022 13:04,Energy,Q01,24.095,1
20/04/2022 13:05,Energy,Q01,24.09,1
20/04/2022 13:05,Energy,Q01,24.0875,3
20/04/2022 13:05,Energy,Q01,24.0875,1
20/04/2022 13:05,Energy,Q01,24.09,1
20/04/2022 13:05,Energy,Q01,24.0875,2
20/04/2022 13:05,Energy,Q01,24.085,1
20/04/2022 13:05,Energy,Q01,24.085,1
20/04/2022 13:05,Energy,Q01,24.0875,1
20/04/2022 13:05,Energy,Q01,24.0875,1
20/04/2022 13:05,Emission - Venue B,M01,18.6775,5
20/04/2022 13:05,Energy,Q01,24.0875,1
20/04/2022 13:05,Energy,Q01,24.0825,4
20/04/2022 13:05,Energy,Q01,24.085,1
20/04/2022 13:05,Energy,Q01,24.085,3
20/04/2022 13:05,Energy,Q01,24.085,1
20/04/2022 13:05,Energy,Q01,24.0825,1
20/04/2022 13:05,Energy,Q01,24.0825,1
20/04/2022 13:05,Energy,Q01,24.08,2
20/04/2022 13:05,Energy,Q01,24.08,3
20/04/2022 13:05,Energy,Q01,24.08,1
20/04/2022 13:05,Energy,Q01,24.08,2
20/04/2022 13:05,Energy,Q01,24.08,1
20/04/2022 13:05,Energy,Q01,24.08,1
20/04/2022 13:05,Energy,Q01,24.08,1
20/04/2022 13:05,Energy,Q01,24.0825,1
20/04/2022 13:05,Energy,Q01,24.08,1
20/04/2022 13:05,Energy,Q01,24.08,1
20/04/2022 13:05,Energy,Q01,24.085,1
20/04/2022 13:05,Energy,Q01,24.0825,1
20/04/2022 13:05,Energy,Q01,24.0825,1
20/04/2022 13:05,Energy,Q01,24.0825,1
20/04/2022 13:05,Energy,Q01,24.0825,1
20/04/2022 13:05,Energy,Q01,24.0875,14
20/04/2022 13:05,Energy,Q01,24.0875,1
20/04/2022 13:05,Energy,Q01,24.0875,1
20/04/2022 13:05,Energy,Q01,24.09,1
20/04/2022 13:05,Energy,Q01,24.0975,2
20/04/2022 13:05,Energy,Q01,24.095,1
20/04/2022 13:05,Emission - Venue A,DA,18.90625,7
20/04/2022 13:05,Emission - Venue A,DA,18.90625,16
20/04/2022 13:05,Energy,Q01,24.095,1
20/04/2022 13:05,Emission - Venue A,DA,18.8875,90
20/04/2022 13:05,Energy,Q01,24.0925,1
20/04/2022 13:05,Energy,Q01,24.095,1
20/04/2022 13:06,Emission - Venue A,DA,18.88125,50
20/04/2022 13:06,Emission - Venue A,DA,18.88125,50
20/04/2022 13:06,Emission - Venue A,DA,18.88125,50
20/04/2022 13:06,Emission - Venue A,DA,18.88125,50
20/04/2022 13:06,Emission - Venue A,DA,18.88125,10
20/04/2022 13:06,Energy,Q01,24.095,1
20/04/2022 13:06,Energy,Q01,24.095,1
20/04/2022 13:06,Energy,Q01,24.0925,1
20/04/2022 13:06,Energy,Q01,24.095,1
20/04/2022 13:06,Emission - Venue B,M01,18.695,5
20/04/2022 13:06,Energy,Q01,24.09,1
20/04/2022 13:06,Energy,Q01,24.0875,1
20/04/2022 13:06,Energy,Q01,24.0925,1
20/04/2022 13:06,Energy,Q01,24.0875,1
20/04/2022 13:07,Energy,Q01,24.0875,1
20/04/2022 13:07,Energy,Q01,24.0875,1
20/04/2022 13:07,Energy,Q01,24.0975,1
20/04/2022 13:07,Energy,Q01,24.1,1
20/04/2022 13:07,Emission - Venue B,M01,18.64125,5
20/04/2022 13:07,Emission - Venue B,M01,18.63125,5
20/04/2022 13:07,Emission - Venue A,DA,18.875,10
20/04/2022 13:07,Emission - Venue B,M01,18.6175,5
20/04/2022 13:07,Emission - Venue B,M01,18.6175,5
20/04/2022 13:07,Energy,Q01,24.09,1
20/04/2022 13:07,Energy,Q01,24.09,1
20/04/2022 13:07,Energy,Q01,24.095,1
20/04/2022 13:08,Energy,Q01,24.09,1
20/04/2022 13:08,Emission - Venue A,DA,18.875,10
20/04/2022 13:08,Energy,Q01,24.0975,1
20/04/2022 13:08,Energy,Q01,24.1,1
20/04/2022 13:08,Energy,Q01,24.0875,1
20/04/2022 13:08,Energy,Q01,24.09,1
20/04/2022 13:08,Emission - Venue A,DA,18.875,3
20/04/2022 13:08,Energy,Q01,24.0875,1
20/04/2022 13:08,Energy,Q01,24.09,1
20/04/2022 13:09,Energy,Q01,24.0875,1
20/04/2022 13:09,Energy,Q01,24.0875,2
20/04/2022 13:09,Energy,Q01,24.0875,1
20/04/2022 13:09,Energy,Q01,24.0875,2
20/04/2022 13:09,Energy,Q01,24.0875,1
20/04/2022 13:09,Energy,Q01,24.0875,1
20/04/2022 13:09,Energy,Q01,24.0875,1
20/04/2022 13:09,Emission - Venue B,M01,18.65875,5
20/04/2022 13:09,Energy,Q01,24.0875,1
20/04/2022 13:09,Energy,Q01,24.08,2
20/04/2022 13:09,Energy,Q01,24.0825,1
20/04/2022 13:09,Energy,Q01,24.08,1
20/04/2022 13:09,Energy,Q01,24.08,1
20/04/2022 13:09,Energy,Q01,24.08,1
20/04/2022 13:09,Energy,Q01,24.0775,1
20/04/2022 13:09,Energy,Q01,24.0775,2
20/04/2022 13:09,Energy,Q01,24.0775,2
20/04/2022 13:09,Energy,Q01,24.0775,1
20/04/2022 13:09,Energy,Q01,24.0775,1
20/04/2022 13:09,Energy,Q01,24.0775,1
20/04/2022 13:09,Energy,Q01,24.0775,1
20/04/2022 13:09,Energy,Q01,24.075,1
20/04/2022 13:09,Energy,Q01,24.075,1
20/04/2022 13:09,Energy,Q01,24.0825,1
20/04/2022 13:10,Energy,Q01,24.0875,1
20/04/2022 13:10,Energy,Q01,24.0875,1
20/04/2022 13:10,Energy,Q01,24.0875,1
20/04/2022 13:10,Emission - Venue B,M01,18.6675,5
20/04/2022 13:10,Emission - Venue B,M01,18.68125,5
20/04/2022 13:10,Emission - Venue B,M01,18.68125,5
20/04/2022 13:10,Emission - Venue B,M01,18.68125,5
20/04/2022 13:10,Energy,Q01,24.075,2
20/04/2022 13:10,Energy,Q01,24.075,1
20/04/2022 13:10,Energy,Q01,24.075,1
20/04/2022 13:10,Energy,Q01,24.0775,1
20/04/2022 13:10,Energy,Q01,24.08,1
20/04/2022 13:10,Energy,Q01,24.08,1
20/04/2022 13:10,Energy,Q01,24.08,1
20/04/2022 13:10,Energy,Q01,24.08,1
20/04/2022 13:10,Energy,Q01,24.0825,1
20/04/2022 13:10,Emission - Venue B,M01,18.68125,5
20/04/2022 13:10,Energy,Q01,24.0875,1
20/04/2022 13:10,Energy,Q01,24.0875,1
20/04/2022 13:10,Energy,Q01,24.08,1
20/04/2022 13:10,Energy,Q01,24.075,2
20/04/2022 13:10,Energy,Q01,24.075,1
20/04/2022 13:10,Energy,Q01,24.08,2
20/04/2022 13:10,Energy,Q01,24.0775,1
20/04/2022 13:10,Emission - Venue B,M01,18.68125,5
20/04/2022 13:10,Energy,Q01,24.085,1
20/04/2022 13:10,Energy,Q01,24.075,1
20/04/2022 13:10,Energy,Q01,24.075,4
20/04/2022 13:10,Energy,Q01,24.075,1
20/04/2022 13:10,Energy,Q01,24.075,1
20/04/2022 13:10,Energy,Q01,24.075,2
20/04/2022 13:10,Energy,Q01,24.075,5
20/04/2022 13:10,Energy,Q01,24.0775,1
20/04/2022 13:10,Energy,Q01,24.075,1
20/04/2022 13:10,Energy,Q01,24.075,1
20/04/2022 13:10,Energy,Q01,24.0775,2
20/04/2022 13:10,Energy,Q01,24.075,3
20/04/2022 13:10,Energy,Q01,24.075,1
20/04/2022 13:10,Emission - Venue A,DA,18.89375,100
20/04/2022 13:10,Emission - Venue A,DA,18.89375,100
20/04/2022 13:10,Energy,Q01,24.0625,3
20/04/2022 13:10,Energy,Q01,24.0625,1
20/04/2022 13:10,Energy,Q01,24.075,1
20/04/2022 13:10,Energy,Q01,24.065,1
20/04/2022 13:10,Energy,Q01,24.0625,8
20/04/2022 13:10,Energy,Q01,24.07,1
20/04/2022 13:10,Energy,Q01,24.0675,1
20/04/2022 13:10,Energy,Q01,24.07,6
20/04/2022 13:10,Energy,Q01,24.07,3
20/04/2022 13:10,Energy,Q01,24.0725,1
20/04/2022 13:10,Emission - Venue A,DA,18.9,5
20/04/2022 13:10,Emission - Venue A,DA,18.9125,100
20/04/2022 13:10,Emission - Venue A,DA,18.9125,5
20/04/2022 13:10,Emission - Venue A,DA,18.9125,66
20/04/2022 13:10,Emission - Venue A,DA,18.9125,84
20/04/2022 13:10,Energy,Q01,24.0675,1
20/04/2022 13:11,Emission - Venue A,DA,18.9125,16
20/04/2022 13:11,Energy,Q01,24.0625,5
20/04/2022 13:11,Energy,Q01,24.0675,1
20/04/2022 13:11,Energy,Q01,24.0625,1
20/04/2022 13:11,Emission - Venue A,DA,18.9125,39
20/04/2022 13:11,Emission - Venue A,DA,18.9125,16
20/04/2022 13:11,Energy,Q01,24.0625,2
20/04/2022 13:11,Energy,Q01,24.0625,1
20/04/2022 13:11,Energy,Q01,24.0625,1
20/04/2022 13:11,Energy,Q01,24.07,1
20/04/2022 13:11,Energy,Q01,24.0675,1
20/04/2022 13:11,Energy,Q01,24.0675,4
20/04/2022 13:11,Energy,Q01,24.0625,15
20/04/2022 13:11,Emission - Venue A,DA,18.9125,45
20/04/2022 13:11,Emission - Venue A,DA,18.9125,45
20/04/2022 13:11,Emission - Venue A,DA,18.9125,21
20/04/2022 13:11,Emission - Venue A,DA,18.9125,55
20/04/2022 13:11,Emission - Venue A,DA,18.9125,55
20/04/2022 13:11,Emission - Venue A,DA,18.9125,24
20/04/2022 13:11,Emission - Venue A,DA,18.9125,24
20/04/2022 13:11,Energy,Q01,24.07,1
20/04/2022 13:11,Emission - Venue B,M01,18.675,5
20/04/2022 13:11,Energy,Q01,24.065,1
20/04/2022 13:11,Energy,Q01,24.065,2
20/04/2022 13:11,Energy,Q01,24.065,1
20/04/2022 13:11,Energy,Q01,24.065,1
20/04/2022 13:11,Energy,Q01,24.065,1
20/04/2022 13:11,Energy,Q01,24.0675,1
20/04/2022 13:11,Energy,Q01,24.0675,1
20/04/2022 13:11,Energy,Q01,24.07,1
20/04/2022 13:11,Energy,Q01,24.07,1
20/04/2022 13:11,Energy,Q01,24.0675,1
20/04/2022 13:11,Energy,Q01,24.065,16
20/04/2022 13:11,Energy,Q01,24.0675,1
20/04/2022 13:11,Energy,Q01,24.065,5
20/04/2022 13:11,Energy,Q01,24.065,1
20/04/2022 13:11,Energy,Q01,24.0525,1
20/04/2022 13:11,Energy,Q01,24.0625,15
20/04/2022 13:11,Energy,Q01,24.065,3
20/04/2022 13:11,Energy,Q01,24.055,1
20/04/2022 13:11,Energy,Q01,24.0525,1
20/04/2022 13:11,Energy,Q01,24.045,1
20/04/2022 13:11,Energy,Q01,24.0375,1
20/04/2022 13:11,Energy,Q01,24.0375,17
20/04/2022 13:11,Emission - Venue B,M01,18.6375,5
20/04/2022 13:11,Energy,Q01,24.0375,3
20/04/2022 13:11,Energy,Q01,24.0375,1
20/04/2022 13:11,Energy,Q01,24.0375,1
20/04/2022 13:11,Energy,Q01,24.0375,1
20/04/2022 13:11,Energy,Q01,24.0375,1
20/04/2022 13:11,Energy,Q01,24.0375,2
20/04/2022 13:11,Energy,Q01,24.0375,1
20/04/2022 13:11,Energy,Q01,24.04,1
20/04/2022 13:11,Emission - Venue B,M01,18.6275,5
20/04/2022 13:11,Energy,Q01,24.04,1
20/04/2022 13:11,Energy,Q01,24.0375,1
20/04/2022 13:11,Energy,Q01,24.0375,2
20/04/2022 13:11,Energy,Q01,24.0375,1
20/04/2022 13:12,Energy,Q01,24.0375,1
20/04/2022 13:12,Energy,Q01,24.0375,1
20/04/2022 13:12,Energy,Q01,24.04,1
20/04/2022 13:12,Energy,Q01,24.04,1
20/04/2022 13:12,Energy,Q01,24.0375,1
20/04/2022 13:12,Emission - Venue B,M01,18.60375,5
20/04/2022 13:12,Emission - Venue B,M01,18.60375,5
20/04/2022 13:12,Energy,Q01,24.045,1
20/04/2022 13:12,Emission - Venue B,M01,18.63,5
20/04/2022 13:12,Energy,Q01,24.04,1
20/04/2022 13:12,Energy,Q01,24.0425,2
20/04/2022 13:12,Energy,Q01,24.055,1
20/04/2022 13:12,Energy,Q01,24.0525,1
20/04/2022 13:12,Energy,Q01,24.0525,1
20/04/2022 13:12,Energy,Q01,24.0525,2
20/04/2022 13:12,Energy,Q01,24.0525,1
20/04/2022 13:12,Energy,Q01,24.0525,7
20/04/2022 13:12,Emission - Venue B,M01,18.64,5
20/04/2022 13:12,Energy,Q01,24.0425,1
20/04/2022 13:12,Emission - Venue B,M01,18.60875,5
20/04/2022 13:13,Energy,Q01,24.0425,1
20/04/2022 13:13,Energy,Q01,24.0475,1
20/04/2022 13:13,Energy,Q01,24.04,1
20/04/2022 13:13,Energy,Q01,24.0475,1
20/04/2022 13:13,Energy,Q01,24.04,1
20/04/2022 13:13,Energy,Q01,24.04,3
20/04/2022 13:13,Energy,Q01,24.0425,1
20/04/2022 13:13,Energy,Q01,24.04,1
20/04/2022 13:13,Energy,Q01,24.04,1
20/04/2022 13:14,Energy,Q01,24.045,1
20/04/2022 13:14,Energy,Q01,24.045,1
20/04/2022 13:14,Emission - Venue B,M01,18.66875,5
20/04/2022 13:14,Energy,Q01,24.05,1
20/04/2022 13:14,Emission - Venue B,M01,18.68125,5
20/04/2022 13:14,Emission - Venue A,DA,18.9,84
20/04/2022 13:14,Energy,Q01,24.05,4
20/04/2022 13:14,Energy,Q01,24.05,1
20/04/2022 13:14,Energy,Q01,24.05,3
20/04/2022 13:14,Energy,Q01,24.05,1
20/04/2022 13:14,Emission - Venue A,DA,18.9,25
20/04/2022 13:14,Energy,Q01,24.05,1
20/04/2022 13:14,Energy,Q01,24.05,1
20/04/2022 13:14,Energy,Q01,24.0525,1
20/04/2022 13:14,Energy,Q01,24.0525,1
20/04/2022 13:14,Energy,Q01,24.0525,1
20/04/2022 13:14,Energy,Q01,24.0525,1
20/04/2022 13:14,Energy,Q01,24.0525,1
20/04/2022 13:14,Energy,Q01,24.0475,1
20/04/2022 13:14,Energy,Q01,24.055,1
20/04/2022 13:14,Energy,Q01,24.055,1
20/04/2022 13:14,Energy,Q01,24.055,1
20/04/2022 13:14,Energy,Q01,24.055,1
20/04/2022 13:14,Energy,Q01,24.0525,1
20/04/2022 13:14,Energy,Q01,24.055,1
20/04/2022 13:14,Emission - Venue A,DA,18.90625,5
20/04/2022 13:14,Emission - Venue A,DA,18.90625,5
20/04/2022 13:15,Energy,Q01,24.0475,1
20/04/2022 13:15,Energy,Q01,24.0475,1
20/04/2022 13:15,Energy,Q01,24.0525,1
20/04/2022 13:15,Emission - Venue A,DA,18.9125,95
20/04/2022 13:15,Emission - Venue A,DA,18.9125,95
20/04/2022 13:15,Energy,Q01,24.045,1
20/04/2022 13:15,Energy,Q01,24.045,1
20/04/2022 13:15,Energy,Q01,24.0525,1
20/04/2022 13:15,Energy,Q01,24.0525,1
20/04/2022 13:15,Energy,Q01,24.0525,1
20/04/2022 13:15,Energy,Q01,24.0525,1
